"year","race","hispanic","region","partyid","coninc","polviews"
2010,1,1,8,6,96348,6
2010,1,2,8,2,36130.5,1
2010,1,1,8,2,54195.75,5
2010,1,1,8,4,44159.5,6
2010,1,1,8,6,17061.625,4
2010,1,1,8,5,66239.25,5
2010,1,1,8,2,NA,4
2010,1,1,8,2,22079.75,4
2010,1,1,5,3,36130.5,5
2010,1,1,5,4,30108.75,7
2010,1,1,5,1,5218.85,NA
2010,1,1,5,3,36130.5,4
2010,1,4,5,6,6021.75,6
2010,1,1,5,2,30108.75,4
2010,1,1,5,6,80290,6
2010,1,1,5,1,NA,4
2010,1,3,5,3,9032.625,4
2010,1,1,5,4,152908.186123,5
2010,3,3,5,1,36130.5,3
2010,1,22,5,3,NA,7
2010,3,2,5,3,26094.25,3
2010,1,1,5,5,66239.25,6
2010,1,1,5,2,7226.1,4
2010,1,1,4,0,1605.8,2
2010,1,8,4,0,4415.95,1
2010,1,1,4,3,26094.25,4
2010,1,1,4,0,26094.25,2
2010,1,1,4,4,30108.75,3
2010,1,1,4,5,44159.5,5
2010,1,1,4,1,36130.5,2
2010,1,1,4,5,152908.186123,6
2010,1,1,4,7,6021.75,5
2010,1,1,4,3,66239.25,4
2010,1,1,4,2,80290,4
2010,1,1,4,0,15054.375,2
2010,1,1,4,1,112406,3
2010,1,1,4,1,80290,5
2010,2,1,4,1,15054.375,2
2010,2,1,4,0,54195.75,4
2010,1,1,4,5,54195.75,6
2010,1,1,4,0,54195.75,2
2010,1,1,4,2,30108.75,4
2010,1,1,4,0,112406,3
2010,1,1,4,4,19068.875,4
2010,1,1,4,5,66239.25,3
2010,1,1,4,4,54195.75,2
2010,1,1,4,4,112406,4
2010,2,1,5,0,96348,3
2010,1,1,5,4,44159.5,5
2010,2,1,5,0,44159.5,1
2010,1,1,5,1,80290,3
2010,2,1,5,0,36130.5,4
2010,1,1,5,3,30108.75,6
2010,1,1,5,1,NA,6
2010,1,1,5,4,9032.625,4
2010,2,1,5,2,54195.75,1
2010,1,1,5,5,15054.375,6
2010,1,1,5,1,36130.5,4
2010,3,5,5,2,36130.5,3
2010,1,1,5,6,152908.186123,6
2010,1,1,5,1,22079.75,6
2010,1,1,5,4,36130.5,6
2010,1,1,5,3,17061.625,4
2010,1,1,5,6,96348,4
2010,2,7,5,2,26094.25,4
2010,1,1,5,1,54195.75,1
2010,1,1,5,3,1605.8,4
2010,1,1,5,5,NA,NA
2010,1,1,5,6,22079.75,6
2010,1,1,5,3,13047.125,4
2010,1,24,5,6,NA,4
2010,1,1,5,6,7226.1,6
2010,1,1,5,5,22079.75,4
2010,1,1,5,6,NA,NA
2010,1,1,5,5,30108.75,6
2010,1,1,5,2,30108.75,4
2010,1,1,5,4,19068.875,6
2010,1,1,5,3,1605.8,NA
2010,1,1,5,1,13047.125,4
2010,1,1,5,1,54195.75,2
2010,1,1,5,6,66239.25,7
2010,1,1,4,0,26094.25,2
2010,1,1,4,3,19068.875,4
2010,1,1,4,3,NA,3
2010,1,1,4,3,13047.125,5
2010,2,1,4,2,7226.1,3
2010,1,1,4,2,30108.75,3
2010,1,1,3,3,NA,4
2010,1,1,3,5,80290,5
2010,1,1,3,2,11039.875,4
2010,1,1,3,6,NA,5
2010,1,1,3,6,NA,7
2010,1,1,4,5,30108.75,6
2010,1,1,4,3,44159.5,4
2010,1,1,4,1,NA,4
2010,1,1,4,1,80290,4
2010,1,1,4,3,15054.375,4
2010,1,1,4,6,44159.5,5
2010,1,1,4,5,NA,5
2010,1,1,4,3,NA,4
2010,1,1,4,3,30108.75,5
2010,1,1,4,0,17061.625,2
2010,2,1,4,3,NA,4
2010,1,1,4,0,NA,NA
2010,1,1,7,5,44159.5,5
2010,1,1,7,1,54195.75,5
2010,1,2,7,0,96348,3
2010,1,1,7,0,401.45,4
2010,1,1,7,2,401.45,1
2010,1,2,7,1,54195.75,4
2010,1,2,7,4,2810.15,3
2010,2,2,7,2,4415.95,4
2010,1,2,7,1,NA,4
2010,1,1,7,2,7226.1,5
2010,1,1,7,5,9032.625,6
2010,1,1,7,6,66239.25,6
2010,1,1,7,1,112406,3
2010,1,1,5,1,NA,4
2010,1,1,5,0,26094.25,4
2010,1,1,5,4,80290,3
2010,2,1,5,0,17061.625,7
2010,1,1,5,0,36130.5,2
2010,1,1,5,7,NA,6
2010,1,1,5,6,NA,6
2010,1,4,5,1,54195.75,4
2010,1,1,5,3,44159.5,4
2010,1,1,5,5,NA,6
2010,1,1,5,1,NA,4
2010,1,1,5,3,NA,4
2010,2,1,5,1,1605.8,3
2010,1,1,5,2,80290,2
2010,3,1,5,1,13047.125,4
2010,1,1,5,0,26094.25,2
2010,1,1,5,1,54195.75,2
2010,2,1,5,1,22079.75,2
2010,2,1,5,2,112406,4
2010,2,1,5,3,NA,NA
2010,2,1,5,0,NA,6
2010,2,1,5,1,66239.25,5
2010,3,2,9,1,11039.875,3
2010,3,1,9,6,401.45,6
2010,1,2,9,1,11039.875,4
2010,3,2,9,3,11039.875,2
2010,3,2,9,NA,NA,4
2010,1,1,9,2,13047.125,4
2010,2,1,9,1,80290,4
2010,1,1,9,3,NA,4
2010,1,1,9,6,112406,6
2010,1,1,9,3,80290,4
2010,1,1,9,5,80290,5
2010,1,1,9,6,NA,6
2010,1,1,9,0,152908.186123,2
2010,1,1,9,6,54195.75,5
2010,1,1,9,0,54195.75,6
2010,1,1,9,2,11039.875,3
2010,1,1,9,4,NA,4
2010,1,1,9,2,11039.875,5
2010,2,1,9,3,6021.75,NA
2010,2,1,9,4,401.45,4
2010,3,1,9,4,96348,5
2010,1,1,9,1,44159.5,4
2010,1,1,9,6,96348,6
2010,1,1,9,2,152908.186123,4
2010,1,2,9,4,NA,4
2010,1,1,9,6,401.45,6
2010,1,1,9,3,22079.75,2
2010,1,1,9,3,NA,4
2010,1,1,9,0,66239.25,2
2010,3,2,9,5,26094.25,4
2010,1,1,9,7,152908.186123,4
2010,1,1,9,1,22079.75,4
2010,1,1,9,2,30108.75,4
2010,1,1,9,3,9032.625,4
2010,1,1,2,0,7226.1,4
2010,1,1,2,0,152908.186123,2
2010,1,1,2,0,NA,NA
2010,3,1,2,3,66239.25,4
2010,1,1,2,1,22079.75,1
2010,1,1,2,2,26094.25,4
2010,1,1,2,1,7226.1,2
2010,1,1,2,1,80290,6
2010,1,1,2,3,112406,6
2010,1,1,2,1,19068.875,5
2010,1,1,2,2,66239.25,4
2010,1,1,2,1,36130.5,6
2010,1,1,2,4,NA,4
2010,1,20,8,7,152908.186123,2
2010,1,1,8,7,36130.5,6
2010,1,1,8,2,22079.75,4
2010,1,1,8,2,44159.5,2
2010,1,1,8,2,19068.875,4
2010,1,1,8,6,44159.5,6
2010,1,1,8,1,36130.5,3
2010,1,1,8,0,17061.625,4
2010,1,1,8,5,96348,5
2010,1,1,8,1,80290,2
2010,2,1,8,0,36130.5,5
2010,3,7,8,1,19068.875,4
2010,2,1,8,0,30108.75,3
2010,2,1,8,0,66239.25,2
2010,1,1,8,5,80290,4
2010,2,1,8,0,19068.875,3
2010,1,1,8,0,17061.625,2
2010,3,1,8,1,54195.75,2
2010,1,1,8,1,44159.5,4
2010,1,2,8,1,22079.75,4
2010,1,1,3,6,80290,6
2010,1,1,3,6,26094.25,3
2010,1,1,3,1,36130.5,2
2010,2,1,3,2,26094.25,4
2010,2,1,3,0,36130.5,1
2010,1,1,3,3,26094.25,2
2010,2,1,3,1,13047.125,3
2010,1,1,3,3,30108.75,5
2010,1,1,3,4,17061.625,4
2010,1,1,3,4,54195.75,5
2010,1,1,3,2,66239.25,4
2010,1,1,3,4,96348,5
2010,1,1,3,3,44159.5,4
2010,3,3,1,0,6021.75,6
2010,3,1,1,3,401.45,NA
2010,2,1,1,0,6021.75,2
2010,1,1,1,5,7226.1,6
2010,1,1,1,1,54195.75,3
2010,1,1,1,2,54195.75,3
2010,1,NA,1,6,15054.375,6
2010,1,1,1,1,152908.186123,2
2010,1,1,1,4,1605.8,5
2010,1,1,1,3,NA,4
2010,1,1,1,3,36130.5,4
2010,1,1,1,4,17061.625,3
2010,2,1,1,5,22079.75,2
2010,3,3,1,3,44159.5,7
2010,1,1,1,5,44159.5,4
2010,3,NA,1,7,96348,4
2010,1,1,1,4,112406,6
2010,1,1,1,4,54195.75,5
2010,1,1,1,3,66239.25,4
2010,1,1,1,6,112406,6
2010,1,1,1,1,54195.75,4
2010,1,1,2,2,NA,2
2010,1,1,2,5,80290,4
2010,1,1,2,6,19068.875,2
2010,1,1,2,0,1605.8,4
2010,1,1,2,5,19068.875,3
2010,1,1,2,2,11039.875,4
2010,1,1,2,4,19068.875,6
2010,2,1,2,3,6021.75,5
2010,1,1,2,2,1605.8,2
2010,1,1,2,1,44159.5,2
2010,3,1,2,3,15054.375,4
2010,3,1,2,3,22079.75,4
2010,1,1,2,2,401.45,2
2010,1,1,2,4,54195.75,5
2010,1,1,2,0,36130.5,1
2010,1,1,2,5,19068.875,6
2010,3,21,2,3,17061.625,3
2010,1,1,2,4,80290,4
2010,1,1,2,3,13047.125,4
2010,2,1,2,4,NA,NA
2010,1,1,2,4,54195.75,4
2010,1,1,2,4,80290,4
2010,1,1,2,5,44159.5,4
2010,1,1,2,3,36130.5,3
2010,1,1,2,5,112406,4
2010,1,1,2,4,36130.5,4
2010,1,1,2,3,54195.75,4
2010,1,1,2,1,22079.75,5
2010,1,1,2,0,54195.75,2
2010,1,1,2,6,66239.25,6
2010,1,1,2,3,NA,6
2010,1,1,2,5,152908.186123,5
2010,1,1,2,3,152908.186123,4
2010,1,1,2,0,NA,4
2010,1,1,2,4,54195.75,4
2010,1,1,2,2,54195.75,2
2010,1,1,2,5,19068.875,5
2010,1,1,2,1,30108.75,6
2010,1,1,2,6,54195.75,6
2010,1,1,2,6,54195.75,6
2010,1,1,2,5,54195.75,6
2010,1,1,2,0,54195.75,3
2010,1,1,2,1,22079.75,4
2010,2,1,2,0,5218.85,4
2010,1,1,2,1,36130.5,4
2010,2,1,2,2,11039.875,2
2010,1,1,2,5,17061.625,4
2010,1,1,2,0,11039.875,4
2010,1,1,2,5,26094.25,5
2010,1,1,2,5,9032.625,4
2010,1,1,2,5,19068.875,4
2010,1,30,2,4,NA,6
2010,1,1,2,0,26094.25,4
2010,1,1,2,0,1605.8,4
2010,1,1,2,5,36130.5,4
2010,1,1,2,1,NA,4
2010,1,1,2,3,44159.5,4
2010,1,1,2,1,NA,4
2010,1,1,2,3,7226.1,4
2010,1,1,2,5,66239.25,4
2010,1,1,2,7,54195.75,6
2010,1,1,3,NA,NA,4
2010,1,1,3,2,17061.625,5
2010,1,1,3,0,19068.875,2
2010,3,2,3,2,1605.8,2
2010,1,1,3,7,112406,6
2010,1,1,3,2,30108.75,3
2010,1,1,3,3,7226.1,4
2010,1,1,3,0,36130.5,2
2010,1,1,3,3,NA,6
2010,1,1,3,4,26094.25,3
2010,1,1,3,5,11039.875,4
2010,1,1,3,0,54195.75,4
2010,1,2,3,0,13047.125,4
2010,1,1,3,4,19068.875,4
2010,1,1,3,1,NA,4
2010,1,2,3,5,17061.625,3
2010,1,2,3,5,11039.875,4
2010,1,1,3,3,2810.15,NA
2010,1,1,3,4,2810.15,3
2010,1,1,3,3,2810.15,3
2010,1,1,3,2,11039.875,5
2010,1,1,3,3,22079.75,3
2010,1,1,3,5,13047.125,4
2010,1,1,3,1,11039.875,4
2010,1,1,3,5,NA,3
2010,1,1,3,0,26094.25,1
2010,1,1,3,6,66239.25,4
2010,3,1,3,2,19068.875,7
2010,1,1,3,0,36130.5,4
2010,2,1,3,0,3613.05,6
2010,1,1,3,3,152908.186123,4
2010,1,1,3,5,3613.05,3
2010,1,1,3,0,66239.25,2
2010,1,1,3,5,66239.25,5
2010,1,1,3,6,66239.25,6
2010,1,1,3,6,22079.75,7
2010,1,1,3,4,11039.875,4
2010,1,2,3,3,11039.875,4
2010,1,1,3,4,11039.875,4
2010,1,1,3,5,96348,4
2010,1,1,3,4,44159.5,5
2010,1,1,3,4,44159.5,4
2010,1,1,3,5,66239.25,5
2010,1,1,3,3,36130.5,2
2010,1,1,3,5,7226.1,5
2010,1,1,3,3,11039.875,4
2010,1,1,3,3,36130.5,3
2010,1,1,3,5,30108.75,5
2010,1,1,3,2,9032.625,3
2010,1,1,3,5,19068.875,6
2010,1,1,3,2,152908.186123,3
2010,1,1,3,6,NA,5
2010,1,1,3,4,66239.25,4
2010,1,1,3,4,NA,6
2010,1,1,3,4,66239.25,3
2010,1,1,3,6,NA,6
2010,1,1,3,6,44159.5,5
2010,1,1,3,0,66239.25,2
2010,1,1,3,0,80290,1
2010,1,1,3,3,44159.5,5
2010,1,1,3,3,66239.25,4
2010,1,1,3,0,NA,3
2010,1,1,3,5,66239.25,6
2010,1,1,3,3,19068.875,5
2010,1,1,3,3,9032.625,3
2010,1,1,3,3,NA,4
2010,1,1,3,2,54195.75,4
2010,1,1,3,5,54195.75,5
2010,1,1,3,2,36130.5,4
2010,1,1,3,1,44159.5,2
2010,1,1,3,7,17061.625,4
2010,1,1,3,3,54195.75,4
2010,1,1,3,2,54195.75,4
2010,1,1,3,3,44159.5,4
2010,2,1,3,1,401.45,4
2010,1,1,3,4,13047.125,3
2010,1,1,3,7,NA,2
2010,1,1,3,0,9032.625,4
2010,1,1,3,1,54195.75,2
2010,1,1,3,6,15054.375,4
2010,1,1,3,3,11039.875,3
2010,1,1,3,0,30108.75,2
2010,3,1,3,0,15054.375,2
2010,1,1,3,5,9032.625,3
2010,1,1,3,6,44159.5,4
2010,1,1,3,6,96348,6
2010,1,1,3,2,112406,3
2010,1,1,3,6,80290,6
2010,1,1,3,4,NA,5
2010,1,1,3,5,NA,6
2010,1,1,3,6,152908.186123,6
2010,1,1,3,6,19068.875,7
2010,2,1,3,1,5218.85,4
2010,1,1,3,2,66239.25,5
2010,1,1,3,6,26094.25,6
2010,1,1,3,3,6021.75,5
2010,1,1,3,3,401.45,NA
2010,1,1,3,3,NA,6
2010,1,1,3,3,NA,6
2010,3,NA,3,5,44159.5,7
2010,1,1,3,1,13047.125,6
2010,1,1,3,4,54195.75,4
2010,1,1,3,2,66239.25,3
2010,1,1,3,6,54195.75,6
2010,1,1,3,6,NA,2
2010,2,1,3,5,1605.8,2
2010,1,1,3,3,66239.25,4
2010,1,1,3,1,36130.5,4
2010,1,1,3,4,30108.75,4
2010,1,1,3,5,112406,6
2010,1,1,3,3,NA,4
2010,1,1,3,1,1605.8,4
2010,1,1,3,2,80290,5
2010,1,1,3,5,96348,5
2010,1,1,3,2,152908.186123,3
2010,1,1,3,5,152908.186123,2
2010,2,1,3,6,152908.186123,5
2010,1,1,3,6,96348,5
2010,1,1,3,0,19068.875,3
2010,1,1,3,0,96348,1
2010,1,1,3,0,22079.75,3
2010,1,1,3,0,54195.75,3
2010,1,1,3,5,NA,7
2010,1,1,3,2,11039.875,2
2010,1,1,3,3,1605.8,4
2010,2,1,3,0,NA,6
2010,1,1,3,2,54195.75,3
2010,2,1,3,3,54195.75,4
2010,1,1,3,1,11039.875,4
2010,1,1,3,5,NA,4
2010,1,1,3,1,9032.625,2
2010,1,1,3,5,30108.75,6
2010,1,1,3,5,44159.5,6
2010,1,1,3,5,44159.5,4
2010,1,1,3,6,30108.75,4
2010,1,1,3,4,152908.186123,5
2010,1,1,3,5,80290,5
2010,1,1,3,4,NA,6
2010,1,1,3,7,152908.186123,7
2010,1,1,3,4,66239.25,5
2010,1,1,3,3,36130.5,4
2010,1,1,3,5,44159.5,7
2010,1,1,3,6,66239.25,6
2010,1,1,3,4,66239.25,4
2010,1,1,3,3,54195.75,5
2010,1,1,3,1,7226.1,4
2010,2,1,3,2,44159.5,4
2010,1,1,3,5,NA,6
2010,1,1,3,0,19068.875,2
2010,1,2,3,3,44159.5,4
2010,1,1,3,1,22079.75,5
2010,1,1,3,0,152908.186123,2
2010,1,1,3,0,54195.75,2
2010,1,1,3,1,80290,1
2010,1,2,3,3,13047.125,4
2010,1,1,3,2,9032.625,NA
2010,1,1,3,4,9032.625,4
2010,1,1,3,5,19068.875,4
2010,1,1,3,4,44159.5,4
2010,2,1,3,2,96348,4
2010,2,1,3,1,66239.25,4
2010,2,1,3,3,22079.75,NA
2010,1,1,3,6,13047.125,4
2010,1,1,3,3,80290,4
2010,2,1,3,3,13047.125,3
2010,1,1,3,5,36130.5,6
2010,2,1,3,0,30108.75,4
2010,1,1,3,0,152908.186123,1
2010,1,1,3,4,9032.625,4
2010,1,1,3,5,54195.75,6
2010,1,1,3,3,19068.875,4
2010,1,1,3,3,17061.625,4
2010,1,1,3,2,9032.625,2
2010,1,1,3,4,152908.186123,5
2010,1,1,3,6,152908.186123,7
2010,1,1,3,5,112406,6
2010,1,1,3,4,80290,5
2010,2,1,6,3,54195.75,4
2010,1,1,6,3,54195.75,4
2010,1,1,6,0,NA,4
2010,1,1,6,0,6021.75,3
2010,1,1,6,6,36130.5,7
2010,2,1,6,2,44159.5,4
2010,1,1,6,3,54195.75,6
2010,1,1,6,5,66239.25,5
2010,1,1,6,5,54195.75,7
2010,1,1,3,5,80290,4
2010,1,1,3,5,44159.5,6
2010,1,1,3,5,80290,4
2010,1,1,3,4,80290,4
2010,1,1,3,6,66239.25,7
2010,1,1,3,6,54195.75,6
2010,1,1,3,2,44159.5,2
2010,1,1,4,2,22079.75,4
2010,1,1,4,5,54195.75,5
2010,1,1,4,0,152908.186123,2
2010,1,1,4,2,54195.75,2
2010,1,1,4,3,9032.625,5
2010,1,1,4,0,112406,2
2010,1,1,4,1,19068.875,3
2010,1,1,4,2,22079.75,4
2010,1,1,4,1,44159.5,3
2010,1,1,4,4,54195.75,6
2010,2,1,4,0,401.45,3
2010,1,1,4,0,152908.186123,1
2010,1,1,4,1,NA,5
2010,1,1,4,1,66239.25,4
2010,1,1,4,1,152908.186123,4
2010,1,1,4,5,54195.75,4
2010,1,1,4,5,80290,6
2010,1,1,4,2,54195.75,3
2010,1,1,4,2,15054.375,4
2010,1,1,4,3,44159.5,4
2010,1,1,4,0,NA,2
2010,1,1,3,7,30108.75,3
2010,1,1,3,0,44159.5,1
2010,1,1,3,5,30108.75,5
2010,1,1,3,0,13047.125,4
2010,3,1,3,1,54195.75,4
2010,1,1,3,0,401.45,4
2010,1,1,3,3,3613.05,4
2010,1,1,3,3,26094.25,7
2010,1,1,3,5,19068.875,4
2010,1,1,3,6,44159.5,6
2010,1,1,3,4,NA,4
2010,2,1,3,0,30108.75,4
2010,1,1,3,1,11039.875,4
2010,1,1,3,1,26094.25,5
2010,1,1,3,3,36130.5,5
2010,1,1,3,2,11039.875,3
2010,1,1,3,5,30108.75,5
2010,1,1,3,5,54195.75,1
2010,1,1,3,1,26094.25,4
2010,1,1,3,2,54195.75,4
2010,1,1,3,3,26094.25,2
2010,1,1,3,6,152908.186123,5
2010,1,1,3,4,54195.75,4
2010,1,1,3,2,96348,3
2010,3,1,3,0,17061.625,6
2010,1,1,6,1,66239.25,4
2010,1,1,6,5,54195.75,6
2010,1,1,6,7,22079.75,4
2010,1,1,6,1,9032.625,3
2010,1,1,6,1,54195.75,1
2010,1,1,6,1,44159.5,4
2010,1,1,6,4,19068.875,4
2010,1,1,6,1,36130.5,5
2010,1,1,6,1,54195.75,4
2010,1,1,6,1,80290,2
2010,2,1,6,1,96348,4
2010,1,1,6,0,44159.5,2
2010,3,1,6,0,9032.625,1
2010,1,1,6,6,13047.125,6
2010,1,1,6,6,36130.5,6
2010,2,1,6,1,7226.1,7
2010,2,1,6,0,13047.125,7
2010,2,1,6,3,17061.625,4
2010,1,1,6,1,7226.1,4
2010,1,1,6,3,19068.875,4
2010,1,1,6,4,15054.375,5
2010,1,1,6,2,NA,NA
2010,1,1,6,3,26094.25,3
2010,2,1,6,1,2810.15,6
2010,2,1,6,0,6021.75,6
2010,2,1,6,5,13047.125,4
2010,2,1,6,3,401.45,4
2010,2,1,6,4,401.45,4
2010,2,1,6,1,2810.15,3
2010,2,1,6,0,26094.25,4
2010,1,1,5,6,44159.5,6
2010,1,1,5,NA,NA,4
2010,1,1,5,7,36130.5,6
2010,1,1,5,1,66239.25,4
2010,1,1,5,2,30108.75,2
2010,1,1,5,NA,NA,6
2010,1,1,5,1,22079.75,4
2010,1,1,5,5,19068.875,5
2010,1,1,5,0,36130.5,1
2010,1,1,5,4,NA,5
2010,1,1,5,1,NA,2
2010,1,1,5,5,54195.75,5
2010,1,1,5,4,80290,5
2010,2,1,5,1,54195.75,4
2010,1,3,5,3,22079.75,4
2010,1,1,5,5,NA,4
2010,2,1,5,1,NA,6
2010,1,1,5,1,11039.875,4
2010,1,1,5,5,22079.75,4
2010,1,1,5,3,44159.5,NA
2010,1,1,5,6,30108.75,5
2010,1,1,5,5,66239.25,5
2010,1,1,5,5,96348,4
2010,1,1,5,6,80290,6
2010,1,1,5,1,36130.5,2
2010,1,4,5,3,96348,5
2010,1,1,5,5,66239.25,6
2010,1,1,5,6,96348,6
2010,1,1,5,6,152908.186123,6
2010,1,1,5,3,54195.75,2
2010,1,1,5,2,54195.75,4
2010,1,1,5,0,13047.125,2
2010,1,1,5,3,66239.25,4
2010,1,1,5,0,7226.1,1
2010,1,1,5,3,112406,4
2010,1,1,5,4,152908.186123,6
2010,1,1,5,3,17061.625,6
2010,1,1,5,3,30108.75,1
2010,1,1,5,6,NA,6
2010,1,1,5,1,9032.625,5
2010,1,1,5,6,22079.75,6
2010,1,1,5,3,401.45,3
2010,1,1,5,NA,22079.75,4
2010,3,1,5,0,44159.5,4
2010,1,1,5,0,NA,4
2010,1,1,5,2,44159.5,4
2010,1,1,5,3,NA,4
2010,1,1,5,3,13047.125,4
2010,1,1,5,6,44159.5,6
2010,2,1,5,0,401.45,4
2010,3,3,5,0,5218.85,4
2010,2,1,5,0,401.45,3
2010,2,1,5,2,17061.625,7
2010,2,1,5,0,7226.1,3
2010,2,1,5,5,11039.875,6
2010,2,1,5,4,19068.875,5
2010,2,1,5,2,11039.875,2
2010,2,1,5,4,7226.1,1
2010,2,1,5,3,9032.625,4
2010,2,1,5,0,4415.95,4
2010,2,1,5,5,66239.25,4
2010,2,1,5,5,44159.5,6
2010,2,1,5,0,6021.75,2
2010,2,1,5,0,9032.625,2
2010,2,1,5,1,15054.375,4
2010,1,1,5,4,80290,4
2010,1,1,5,0,80290,2
2010,1,1,5,6,44159.5,6
2010,2,1,5,1,54195.75,5
2010,1,1,5,4,54195.75,6
2010,1,1,5,4,44159.5,3
2010,1,1,5,2,96348,4
2010,1,1,5,3,NA,5
2010,1,1,5,1,66239.25,4
2010,2,15,7,1,36130.5,5
2010,3,11,7,0,NA,NA
2010,2,1,7,0,22079.75,2
2010,2,1,7,2,96348,4
2010,2,1,7,0,NA,2
2010,1,1,7,2,11039.875,5
2010,2,1,7,0,22079.75,2
2010,3,2,7,1,NA,NA
2010,2,1,7,1,NA,1
2010,2,1,7,4,401.45,7
2010,2,1,7,0,NA,3
2010,1,1,7,4,152908.186123,4
2010,1,1,7,3,26094.25,4
2010,1,1,7,6,96348,5
2010,1,1,5,5,54195.75,5
2010,1,1,5,1,152908.186123,3
2010,1,1,5,0,54195.75,2
2010,1,1,5,6,30108.75,6
2010,1,1,5,4,80290,4
2010,1,1,5,5,66239.25,4
2010,1,1,5,3,NA,4
2010,1,1,5,1,66239.25,2
2010,1,1,5,6,96348,6
2010,1,1,5,2,112406,2
2010,1,1,5,0,30108.75,4
2010,1,1,5,2,54195.75,1
2010,1,1,5,3,22079.75,4
2010,2,1,5,0,22079.75,6
2010,2,1,5,2,36130.5,4
2010,1,1,5,1,36130.5,3
2010,1,1,5,1,9032.625,4
2010,2,1,5,3,7226.1,4
2010,2,1,5,0,26094.25,4
2010,1,1,5,1,80290,2
2010,2,1,5,0,13047.125,1
2010,1,1,5,1,NA,2
2010,1,1,5,5,54195.75,5
2010,1,1,5,6,152908.186123,5
2010,2,1,5,7,36130.5,3
2010,2,1,5,0,1605.8,3
2010,1,1,5,1,80290,2
2010,1,1,5,0,112406,1
2010,1,1,5,7,66239.25,2
2010,1,1,5,6,26094.25,6
2010,1,2,5,0,26094.25,3
2010,1,1,5,3,44159.5,4
2010,1,1,5,3,44159.5,3
2010,3,1,5,0,15054.375,2
2010,2,1,5,1,66239.25,6
2010,1,1,5,5,66239.25,6
2010,2,1,5,3,26094.25,4
2010,2,1,5,0,66239.25,6
2010,2,1,5,0,401.45,2
2010,1,1,5,2,26094.25,2
2010,1,1,5,5,112406,6
2010,1,1,5,5,152908.186123,5
2010,1,1,5,0,152908.186123,2
2010,1,1,5,6,96348,6
2010,1,1,5,6,NA,4
2010,1,1,5,5,152908.186123,5
2010,1,1,5,4,96348,6
2010,1,1,5,1,152908.186123,4
2010,1,1,5,6,96348,6
2010,1,1,5,4,80290,4
2010,3,1,5,5,66239.25,4
2010,1,1,5,1,44159.5,4
2010,1,1,5,4,66239.25,4
2010,1,1,5,5,NA,7
2010,1,1,5,7,401.45,3
2010,2,1,5,0,401.45,3
2010,1,1,5,4,17061.625,6
2010,1,1,5,4,36130.5,6
2010,1,1,5,5,44159.5,6
2010,1,1,6,6,54195.75,5
2010,3,1,6,3,13047.125,3
2010,2,1,6,3,152908.186123,2
2010,2,1,6,1,19068.875,4
2010,1,1,6,6,112406,7
2010,1,1,6,2,96348,4
2010,1,1,6,3,36130.5,4
2010,1,1,6,1,3613.05,4
2010,2,3,6,6,54195.75,6
2010,1,1,6,1,30108.75,2
2010,1,1,6,2,NA,4
2010,1,1,6,7,152908.186123,6
2010,2,1,6,2,54195.75,6
2010,1,1,6,6,44159.5,6
2010,3,1,6,3,152908.186123,7
2010,1,1,6,6,152908.186123,6
2010,1,1,6,7,112406,4
2010,3,1,6,5,36130.5,5
2010,2,1,6,1,17061.625,4
2010,2,1,6,3,15054.375,4
2010,1,1,6,5,36130.5,5
2010,1,1,6,NA,NA,NA
2010,2,1,6,1,15054.375,4
2010,2,1,6,1,401.45,4
2010,2,1,6,0,NA,4
2010,2,1,6,0,36130.5,7
2010,2,1,6,3,7226.1,6
2010,1,1,6,3,17061.625,3
2010,1,1,6,1,66239.25,4
2010,1,1,6,4,36130.5,4
2010,1,1,6,0,112406,1
2010,1,1,6,6,NA,7
2010,1,1,6,5,66239.25,5
2010,1,1,6,0,36130.5,4
2010,1,1,6,7,36130.5,7
2010,1,1,6,3,36130.5,5
2010,1,1,6,3,80290,6
2010,1,1,6,4,66239.25,6
2010,1,1,6,0,96348,3
2010,1,2,7,2,6021.75,4
2010,1,2,7,0,30108.75,3
2010,3,2,7,2,22079.75,4
2010,1,2,7,3,6021.75,5
2010,1,2,7,6,30108.75,4
2010,1,2,7,3,17061.625,4
2010,1,2,7,0,36130.5,4
2010,3,2,7,4,17061.625,3
2010,1,2,7,4,9032.625,5
2010,1,2,7,5,22079.75,4
2010,1,2,7,4,11039.875,6
2010,1,2,7,1,30108.75,3
2010,1,2,7,3,22079.75,4
2010,3,2,7,2,17061.625,4
2010,1,2,7,3,NA,NA
2010,1,2,7,3,36130.5,5
2010,3,2,7,2,36130.5,4
2010,1,2,7,1,26094.25,7
2010,3,2,7,4,2810.15,4
2010,1,2,7,0,22079.75,4
2010,2,2,7,3,13047.125,4
2010,1,2,7,1,44159.5,4
2010,1,2,7,4,NA,3
2010,3,1,7,2,6021.75,1
2010,1,1,7,0,6021.75,4
2010,1,2,7,2,4415.95,3
2010,3,2,7,2,26094.25,3
2010,3,2,7,3,11039.875,6
2010,1,2,7,4,36130.5,5
2010,1,2,7,2,22079.75,3
2010,1,2,7,5,2810.15,5
2010,1,2,7,1,15054.375,4
2010,1,2,7,1,44159.5,4
2010,1,2,7,1,19068.875,4
2010,1,2,7,1,22079.75,NA
2010,3,2,7,0,7226.1,7
2010,3,2,7,1,13047.125,NA
